case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0345,Automatic,1,ok,2922.842,379,2,1,0,0,2305843009213693967:376;2305843009213693973:3,Symbolica_default,cached_powers_Q,147,72,1.606,BalancedZippelSeparated
fire7_nb0_rank0346,Automatic,1,ok,2067.289,256,2,1,0,0,2305843009213693967:253;2305843009213693973:3,Symbolica_default,cached_powers_Q,162,40,1.708,BalancedZippelSeparated
fire7_nb0_rank0347,Automatic,1,ok,2468.231,431,2,1,0,0,2305843009213693967:428;2305843009213693973:3,Symbolica_default,cached_powers_Q,186,40,1.093,BalancedZippelSeparated
fire7_nb0_rank0348,Automatic,1,ok,1728.227,279,2,1,0,0,2305843009213693967:276;2305843009213693973:3,Symbolica_default,cached_powers_Q,152,56,0.981,BalancedZippelSeparated
fire7_nb0_rank0349,Automatic,1,ok,1863.558,276,2,1,0,0,2305843009213693967:273;2305843009213693973:3,Symbolica_default,cached_powers_Q,152,54,0.947,BalancedZippelSeparated
fire7_nb0_rank0350,Automatic,1,ok,2010.628,267,2,1,0,0,2305843009213693967:264;2305843009213693973:3,Symbolica_default,cached_powers_Q,152,56,0.843,BalancedZippelSeparated
fire7_nb0_rank0351,Automatic,1,ok,2432.239,409,2,1,0,0,2305843009213693967:406;2305843009213693973:3,Symbolica_default,cached_powers_Q,154,75,1.210,BalancedZippelSeparated
fire7_nb0_rank0352,Automatic,1,ok,2536.531,381,2,1,0,0,2305843009213693967:378;2305843009213693973:3,Symbolica_default,cached_powers_Q,157,68,1.451,BalancedZippelSeparated
fire7_nb0_rank0353,Automatic,1,ok,2521.191,332,2,1,0,0,2305843009213693967:329;2305843009213693973:3,Symbolica_default,cached_powers_Q,120,90,1.335,BalancedZippelSeparated
fire7_nb0_rank0354,Automatic,1,ok,2282.159,274,2,1,0,0,2305843009213693967:271;2305843009213693973:3,Symbolica_default,cached_powers_Q,171,35,1.705,BalancedZippelSeparated
fire7_nb0_rank0355,Automatic,1,ok,4770.690,409,2,1,0,0,2305843009213693967:406;2305843009213693973:3,Symbolica_default,cached_powers_Q,119,100,1.007,BalancedZippelSeparated
fire7_nb0_rank0356,Automatic,1,ok,4323.758,374,2,1,0,0,2305843009213693967:371;2305843009213693973:3,Symbolica_default,cached_powers_Q,150,68,1.206,BalancedZippelSeparated
fire7_nb0_rank0357,Automatic,1,ok,3894.986,262,2,1,0,0,2305843009213693967:259;2305843009213693973:3,Symbolica_default,cached_powers_Q,126,84,0.959,BalancedZippelSeparated
fire7_nb0_rank0358,Automatic,1,ok,4068.987,339,2,1,0,0,2305843009213693967:336;2305843009213693973:3,Symbolica_default,cached_powers_Q,174,24,1.196,BalancedZippelSeparated
fire7_nb0_rank0359,Automatic,1,ok,4989.721,325,2,1,0,0,2305843009213693967:322;2305843009213693973:3,Symbolica_default,cached_powers_Q,144,60,1.251,BalancedZippelSeparated
fire7_nb0_rank0360,Automatic,1,ok,2089.918,324,2,1,0,0,2305843009213693967:321;2305843009213693973:3,Symbolica_default,cached_powers_Q,158,45,1.341,BalancedZippelSeparated
fire7_nb0_rank0361,Automatic,1,ok,2038.478,304,2,1,0,0,2305843009213693967:301;2305843009213693973:3,Symbolica_default,cached_powers_Q,135,70,1.168,BalancedZippelSeparated
fire7_nb0_rank0362,Automatic,1,ok,3704.985,278,2,1,0,0,2305843009213693967:275;2305843009213693973:3,Symbolica_default,cached_powers_Q,144,60,1.199,BalancedZippelSeparated
fire7_nb0_rank0363,Automatic,1,ok,4464.208,364,2,1,0,0,2305843009213693967:361;2305843009213693973:3,Symbolica_default,cached_powers_Q,144,68,1.060,BalancedZippelSeparated
fire7_nb0_rank0364,Automatic,1,ok,2139.768,319,2,1,0,0,2305843009213693967:316;2305843009213693973:3,Symbolica_default,cached_powers_Q,154,52,0.954,BalancedZippelSeparated
fire7_nb0_rank0365,Automatic,1,ok,2167.739,347,2,1,0,0,2305843009213693967:344;2305843009213693973:3,Symbolica_default,cached_powers_Q,187,25,1.241,BalancedZippelSeparated
fire7_nb0_rank0366,Automatic,1,ok,2376.259,255,2,1,0,0,2305843009213693967:252;2305843009213693973:3,Symbolica_default,cached_powers_Q,72,140,1.340,BalancedZippelSeparated
fire7_nb0_rank0367,Automatic,1,ok,2240.319,304,2,1,0,0,2305843009213693967:301;2305843009213693973:3,Symbolica_default,cached_powers_Q,144,60,1.300,BalancedZippelSeparated
fire7_nb0_rank0368,Automatic,1,ok,3323.914,407,2,1,0,0,2305843009213693967:404;2305843009213693973:3,Symbolica_default,cached_powers_Q,186,28,1.738,BalancedZippelSeparated
fire7_nb0_rank0369,Automatic,1,ok,2087.379,304,2,1,0,0,2305843009213693967:301;2305843009213693973:3,Symbolica_default,cached_powers_Q,139,65,1.026,BalancedZippelSeparated
fire7_nb0_rank0370,Automatic,1,ok,2054.359,304,2,1,0,0,2305843009213693967:301;2305843009213693973:3,Symbolica_default,cached_powers_Q,164,40,1.006,BalancedZippelSeparated
fire7_nb0_rank0371,Automatic,1,ok,2248.010,308,2,1,0,0,2305843009213693967:305;2305843009213693973:3,Symbolica_default,cached_powers_Q,148,55,0.844,BalancedZippelSeparated
fire7_nb0_rank0372,Automatic,1,ok,2165.789,335,2,1,0,0,2305843009213693967:332;2305843009213693973:3,Symbolica_default,cached_powers_Q,119,90,0.991,BalancedZippelSeparated
fire7_nb0_rank0373,Automatic,1,ok,1810.398,268,2,1,0,0,2305843009213693967:265;2305843009213693973:3,Symbolica_default,cached_powers_Q,152,48,1.265,BalancedZippelSeparated
fire7_nb0_rank0374,Automatic,1,ok,3262.063,398,2,1,0,0,2305843009213693967:395;2305843009213693973:3,Symbolica_default,cached_powers_Q,179,36,1.709,BalancedZippelSeparated
fire7_nb0_rank0375,Automatic,1,ok,2509.440,302,2,1,0,0,2305843009213693967:299;2305843009213693973:3,Symbolica_default,cached_powers_Q,147,60,1.253,BalancedZippelSeparated
fire7_nb0_rank0376,Automatic,1,ok,2635.491,323,2,1,0,0,2305843009213693967:320;2305843009213693973:3,Symbolica_default,cached_powers_Q,151,45,1.348,BalancedZippelSeparated
fire7_nb0_rank0377,Automatic,1,ok,2508.410,399,2,1,0,0,2305843009213693967:396;2305843009213693973:3,Symbolica_default,cached_powers_Q,180,28,1.378,BalancedZippelSeparated
fire7_nb0_rank0378,Automatic,1,ok,2161.518,292,2,1,0,0,2305843009213693967:289;2305843009213693973:3,Symbolica_default,cached_powers_Q,147,60,1.089,BalancedZippelSeparated
fire7_nb0_rank0379,Automatic,1,ok,1848.838,266,2,1,0,0,2305843009213693967:263;2305843009213693973:3,Symbolica_default,cached_powers_Q,152,48,1.008,BalancedZippelSeparated
fire7_nb0_rank0380,Automatic,1,ok,1951.518,263,2,1,0,0,2305843009213693967:260;2305843009213693973:3,Symbolica_default,cached_powers_Q,144,60,0.905,BalancedZippelSeparated
fire7_nb0_rank0381,Automatic,1,ok,2231.189,330,2,1,0,0,2305843009213693967:327;2305843009213693973:3,Symbolica_default,cached_powers_Q,125,85,0.777,BalancedZippelSeparated
