case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0009,Automatic,1,ok,17973.731,1151,2,1,0,0,2305843009213693967:1148;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,7.140,BalancedZippelSeparated
fire7_nb0_rank0009,FireFly_default,2,ok,1183284.817,10796,3,,,,9223372036854775549:1;9223372036854775643:1609;9223372036854775783:9186,FireFly_default,cached_powers_Q,578,261,,
fire7_nb0_rank0009,FireFly_scan,2,ok,179889.717,3168,2,,,,9223372036854775643:135;9223372036854775783:3033,FireFly_default,cached_powers_Q,578,261,,
fire7_nb0_rank0009,Automatic,2,ok,17882.651,1151,2,1,0,0,2305843009213693967:1148;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,7.140,BalancedZippelSeparated
fire7_nb0_rank0009,BalancedZippelSeparated,2,ok,16944.988,1283,2,1,0,0,2305843009213693967:1280;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,7.004,BalancedZippelSeparated
fire7_nb0_rank0009,FireFly_scan,3,ok,179672.196,3168,2,,,,9223372036854775643:135;9223372036854775783:3033,FireFly_default,cached_powers_Q,578,261,,
fire7_nb0_rank0009,Automatic,3,ok,17907.691,1151,2,1,0,0,2305843009213693967:1148;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,7.308,BalancedZippelSeparated
fire7_nb0_rank0009,BalancedZippelSeparated,3,ok,16984.578,1283,2,1,0,0,2305843009213693967:1280;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,7.264,BalancedZippelSeparated
fire7_nb0_rank0009,FireFly_default,3,ok,1187877.443,10796,3,,,,9223372036854775549:1;9223372036854775643:1609;9223372036854775783:9186,FireFly_default,cached_powers_Q,578,261,,
fire7_nb0_rank0010,BalancedZippelSeparated,1,ok,21616.014,1444,2,1,0,0,2305843009213693967:1441;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,5.424,BalancedZippelSeparated
fire7_nb0_rank0010,FireFly_default,1,ok,782051.281,9165,2,,,,9223372036854775643:1;9223372036854775783:9164,FireFly_default,cached_powers_Q,639,196,,
fire7_nb0_rank0010,FireFly_scan,1,ok,295597.514,4812,2,,,,9223372036854775643:131;9223372036854775783:4681,FireFly_default,cached_powers_Q,639,196,,
fire7_nb0_rank0010,Automatic,1,ok,22496.637,1324,2,1,0,0,2305843009213693967:1321;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,5.151,BalancedZippelSeparated
fire7_nb0_rank0010,FireFly_default,2,ok,772431.089,9165,2,,,,9223372036854775643:1;9223372036854775783:9164,FireFly_default,cached_powers_Q,639,196,,
fire7_nb0_rank0010,FireFly_scan,2,ok,294324.749,4812,2,,,,9223372036854775643:131;9223372036854775783:4681,FireFly_default,cached_powers_Q,639,196,,
