case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_graph5_rank0061,Automatic,1,ok,179.670,32,2,1,0,0,2305843009213693967:29;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,5,0.266,BalancedZippel
fire7_graph5_rank0062,BalancedZippelSeparated,1,ok,276.521,31,2,1,0,0,2305843009213693967:28;2305843009213693973:3,Symbolica_default,cached_powers_Q,11,10,0.599,BalancedZippelSeparated
fire7_graph5_rank0062,FireFly_default,1,ok,2876.310,47,2,,,,9223372036854775643:1;9223372036854775783:46,FireFly_default,cached_powers_Q,11,10,,
fire7_graph5_rank0062,FireFly_scan,1,ok,6057.051,110,2,,,,9223372036854775643:31;9223372036854775783:79,FireFly_default,cached_powers_Q,11,10,,
fire7_graph5_rank0062,FIRE7_Q_learned,1,ok,1898.186,72,3,2,,,18446744073709551521:3;18446744073709551533:31;18446744073709551557:38,FIRE7_native_64,cached_powers_Q,11,10,,
fire7_graph5_rank0062,Automatic,1,ok,225.621,35,2,1,0,0,2305843009213693967:32;2305843009213693973:3,Symbolica_default,cached_powers_Q,11,10,0.453,BalancedZippel
fire7_graph5_rank0063,BalancedZippelSeparated,1,ok,180.041,28,2,1,0,0,2305843009213693967:25;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,8,0.230,BalancedZippelSeparated
fire7_graph5_rank0063,FireFly_default,1,ok,1814.906,39,2,,,,9223372036854775643:1;9223372036854775783:38,FireFly_default,cached_powers_Q,10,8,,
fire7_graph5_rank0063,FireFly_scan,1,ok,4212.175,102,2,,,,9223372036854775643:27;9223372036854775783:75,FireFly_default,cached_powers_Q,10,8,,
fire7_graph5_rank0063,FIRE7_Q_learned,1,ok,1159.984,66,3,2,,,18446744073709551521:3;18446744073709551533:27;18446744073709551557:36,FIRE7_native_64,cached_powers_Q,10,8,,
fire7_graph5_rank0063,Automatic,1,ok,201.181,31,2,1,0,0,2305843009213693967:28;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,8,0.258,BalancedZippel
fire7_graph5_rank0064,BalancedZippelSeparated,1,ok,174.051,26,2,1,0,0,2305843009213693967:23;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,8,0.502,BalancedZippelSeparated
fire7_graph5_rank0064,FireFly_default,1,ok,2231.588,34,2,,,,9223372036854775643:1;9223372036854775783:33,FireFly_default,cached_powers_Q,8,8,,
fire7_graph5_rank0064,FireFly_scan,1,ok,5495.009,91,2,,,,9223372036854775643:25;9223372036854775783:66,FireFly_default,cached_powers_Q,8,8,,
fire7_graph5_rank0064,FIRE7_Q_learned,1,ok,1569.466,55,3,2,,,18446744073709551521:3;18446744073709551533:25;18446744073709551557:27,FIRE7_native_64,cached_powers_Q,8,8,,
fire7_graph5_rank0064,Automatic,1,ok,234.711,29,2,1,0,0,2305843009213693967:26;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,8,0.459,BalancedZippel
fire7_graph5_rank0065,BalancedZippelSeparated,1,ok,189.431,28,2,1,0,0,2305843009213693967:25;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,8,0.406,BalancedZippelSeparated
fire7_graph5_rank0065,FireFly_default,1,ok,1819.456,39,2,,,,9223372036854775643:1;9223372036854775783:38,FireFly_default,cached_powers_Q,10,8,,
fire7_graph5_rank0065,FireFly_scan,1,ok,4309.275,102,2,,,,9223372036854775643:27;9223372036854775783:75,FireFly_default,cached_powers_Q,10,8,,
fire7_graph5_rank0065,FIRE7_Q_learned,1,ok,1170.264,66,3,2,,,18446744073709551521:3;18446744073709551533:27;18446744073709551557:36,FIRE7_native_64,cached_powers_Q,10,8,,
fire7_graph5_rank0065,Automatic,1,ok,212.631,31,2,1,0,0,2305843009213693967:28;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,8,0.383,BalancedZippel
fire7_graph5_rank0066,BalancedZippelSeparated,1,ok,265.671,31,2,1,0,0,2305843009213693967:28;2305843009213693973:3,Symbolica_default,cached_powers_Q,12,10,0.401,BalancedZippelSeparated
fire7_graph5_rank0066,FireFly_default,1,ok,2837.460,49,2,,,,9223372036854775643:1;9223372036854775783:48,FireFly_default,cached_powers_Q,12,10,,
fire7_graph5_rank0066,FireFly_scan,1,ok,6858.494,110,2,,,,9223372036854775643:31;9223372036854775783:79,FireFly_default,cached_powers_Q,12,10,,
fire7_graph5_rank0066,FIRE7_Q_learned,1,ok,1553.965,72,3,2,,,18446744073709551521:3;18446744073709551533:31;18446744073709551557:38,FIRE7_native_64,cached_powers_Q,12,10,,
fire7_graph5_rank0066,Automatic,1,ok,309.852,35,2,1,0,0,2305843009213693967:32;2305843009213693973:3,Symbolica_default,cached_powers_Q,12,10,0.345,BalancedZippel
fire7_graph5_rank0067,BalancedZippelSeparated,1,ok,193.091,28,2,1,0,0,2305843009213693967:25;2305843009213693973:3,Symbolica_default,cached_powers_Q,9,8,0.273,BalancedZippelSeparated
fire7_graph5_rank0067,FireFly_default,1,ok,1937.626,39,2,,,,9223372036854775643:1;9223372036854775783:38,FireFly_default,cached_powers_Q,9,8,,
fire7_graph5_rank0067,FireFly_scan,1,ok,4156.475,94,2,,,,9223372036854775643:27;9223372036854775783:67,FireFly_default,cached_powers_Q,9,8,,
fire7_graph5_rank0067,FIRE7_Q_learned,1,ok,1176.554,66,3,2,,,18446744073709551521:3;18446744073709551533:27;18446744073709551557:36,FIRE7_native_64,cached_powers_Q,9,8,,
fire7_graph5_rank0067,Automatic,1,ok,362.581,31,2,1,0,0,2305843009213693967:28;2305843009213693973:3,Symbolica_default,cached_powers_Q,9,8,0.254,BalancedZippel
fire7_graph5_rank0068,BalancedZippelSeparated,1,ok,185.801,32,2,1,0,0,2305843009213693967:29;2305843009213693973:3,Symbolica_default,cached_powers_Q,11,8,0.282,BalancedZippelSeparated
fire7_graph5_rank0068,FireFly_default,1,ok,2165.228,49,2,,,,9223372036854775643:1;9223372036854775783:48,FireFly_default,cached_powers_Q,11,8,,
fire7_graph5_rank0068,FireFly_scan,1,ok,7232.455,113,2,,,,9223372036854775643:27;9223372036854775783:86,FireFly_default,cached_powers_Q,11,8,,
fire7_graph5_rank0068,FIRE7_Q_learned,1,ok,1923.967,82,3,2,,,18446744073709551521:3;18446744073709551533:36;18446744073709551557:43,FIRE7_native_64,cached_powers_Q,11,8,,
fire7_graph5_rank0068,Automatic,1,ok,469.301,35,2,1,0,0,2305843009213693967:32;2305843009213693973:3,Symbolica_default,cached_powers_Q,11,8,0.370,BalancedZippel
fire7_graph5_rank0069,BalancedZippelSeparated,1,ok,370.621,29,2,1,0,0,2305843009213693967:26;2305843009213693973:3,Symbolica_default,cached_powers_Q,9,6,0.265,BalancedZippelSeparated
fire7_graph5_rank0069,FireFly_default,1,ok,1873.106,41,2,,,,9223372036854775643:1;9223372036854775783:40,FireFly_default,cached_powers_Q,9,6,,
fire7_graph5_rank0069,FireFly_scan,1,ok,4064.904,86,2,,,,9223372036854775643:25;9223372036854775783:61,FireFly_default,cached_powers_Q,9,6,,
fire7_graph5_rank0069,FIRE7_Q_learned,1,ok,1151.494,67,3,2,,,18446744073709551521:3;18446744073709551533:28;18446744073709551557:36,FIRE7_native_64,cached_powers_Q,9,6,,
fire7_graph5_rank0069,Automatic,1,ok,209.801,31,2,1,0,0,2305843009213693967:28;2305843009213693973:3,Symbolica_default,cached_powers_Q,9,6,0.258,BalancedZippel
fire7_graph5_rank0070,BalancedZippelSeparated,1,ok,206.820,29,2,1,0,0,2305843009213693967:26;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,10,0.274,BalancedZippelSeparated
fire7_graph5_rank0070,FireFly_default,1,ok,1975.207,42,2,,,,9223372036854775643:1;9223372036854775783:41,FireFly_default,cached_powers_Q,7,10,,
fire7_graph5_rank0070,FireFly_scan,1,ok,5208.788,75,2,,,,9223372036854775643:27;9223372036854775783:48,FireFly_default,cached_powers_Q,7,10,,
fire7_graph5_rank0070,FIRE7_Q_learned,1,ok,1913.657,70,3,2,,,18446744073709551521:3;18446744073709551533:30;18446744073709551557:37,FIRE7_native_64,cached_powers_Q,7,10,,
fire7_graph5_rank0070,Automatic,1,ok,458.562,33,2,1,0,0,2305843009213693967:30;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,10,0.358,BalancedZippel
fire7_graph5_rank0071,BalancedZippelSeparated,1,ok,201.891,32,2,1,0,0,2305843009213693967:29;2305843009213693973:3,Symbolica_default,cached_powers_Q,11,8,0.273,BalancedZippelSeparated
fire7_graph5_rank0071,FireFly_default,1,ok,1900.096,41,2,,,,9223372036854775643:1;9223372036854775783:40,FireFly_default,cached_powers_Q,11,8,,
fire7_graph5_rank0071,FireFly_scan,1,ok,4746.086,107,2,,,,9223372036854775643:27;9223372036854775783:80,FireFly_default,cached_powers_Q,11,8,,
fire7_graph5_rank0071,FIRE7_Q_learned,1,ok,1258.915,82,3,2,,,18446744073709551521:3;18446744073709551533:36;18446744073709551557:43,FIRE7_native_64,cached_powers_Q,11,8,,
fire7_graph5_rank0071,Automatic,1,ok,348.661,35,2,1,0,0,2305843009213693967:32;2305843009213693973:3,Symbolica_default,cached_powers_Q,11,8,0.257,BalancedZippel
fire7_graph5_rank0072,BalancedZippelSeparated,1,ok,245.001,28,2,1,0,0,2305843009213693967:25;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,8,0.402,BalancedZippelSeparated
fire7_graph5_rank0072,FireFly_default,1,ok,1899.506,39,2,,,,9223372036854775643:1;9223372036854775783:38,FireFly_default,cached_powers_Q,10,8,,
fire7_graph5_rank0072,FireFly_scan,1,ok,5795.210,95,2,,,,9223372036854775643:27;9223372036854775783:68,FireFly_default,cached_powers_Q,10,8,,
fire7_graph5_rank0072,FIRE7_Q_learned,1,ok,1766.266,66,3,2,,,18446744073709551521:3;18446744073709551533:27;18446744073709551557:36,FIRE7_native_64,cached_powers_Q,10,8,,
fire7_graph5_rank0072,Automatic,1,ok,215.261,31,2,1,0,0,2305843009213693967:28;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,8,0.295,BalancedZippel
fire7_graph5_rank0073,BalancedZippelSeparated,1,ok,185.890,30,2,1,0,0,2305843009213693967:27;2305843009213693973:3,Symbolica_default,cached_powers_Q,11,5,0.265,BalancedZippelSeparated
fire7_graph5_rank0073,FireFly_default,1,ok,1759.196,38,2,,,,9223372036854775643:1;9223372036854775783:37,FireFly_default,cached_powers_Q,11,5,,
fire7_graph5_rank0073,FireFly_scan,1,ok,4294.315,99,2,,,,9223372036854775643:23;9223372036854775783:76,FireFly_default,cached_powers_Q,11,5,,
fire7_graph5_rank0073,FIRE7_Q_learned,1,ok,1244.484,71,3,2,,,18446744073709551521:3;18446744073709551533:30;18446744073709551557:38,FIRE7_native_64,cached_powers_Q,11,5,,
fire7_graph5_rank0073,Automatic,1,ok,179.091,30,2,1,0,0,2305843009213693967:27;2305843009213693973:3,Symbolica_default,cached_powers_Q,11,5,0.243,BalancedZippel
fire7_graph5_rank0074,BalancedZippelSeparated,1,ok,254.411,32,2,1,0,0,2305843009213693967:29;2305843009213693973:3,Symbolica_default,cached_powers_Q,9,10,0.378,BalancedZippelSeparated
fire7_graph5_rank0074,FireFly_default,1,ok,2834.299,52,2,,,,9223372036854775643:1;9223372036854775783:51,FireFly_default,cached_powers_Q,9,10,,
fire7_graph5_rank0074,FireFly_scan,1,ok,5018.227,95,2,,,,9223372036854775643:29;9223372036854775783:66,FireFly_default,cached_powers_Q,9,10,,
fire7_graph5_rank0074,FIRE7_Q_learned,1,ok,1541.525,76,3,2,,,18446744073709551521:3;18446744073709551533:34;18446744073709551557:39,FIRE7_native_64,cached_powers_Q,9,10,,
fire7_graph5_rank0074,Automatic,1,ok,239.051,36,2,1,0,0,2305843009213693967:33;2305843009213693973:3,Symbolica_default,cached_powers_Q,9,10,0.275,BalancedZippel
fire7_graph5_rank0075,BalancedZippelSeparated,1,ok,214.900,32,2,1,0,0,2305843009213693967:29;2305843009213693973:3,Symbolica_default,cached_powers_Q,11,8,0.465,BalancedZippelSeparated
fire7_graph5_rank0075,FireFly_default,1,ok,2118.277,45,2,,,,9223372036854775643:1;9223372036854775783:44,FireFly_default,cached_powers_Q,11,8,,
fire7_graph5_rank0075,FireFly_scan,1,ok,5044.048,113,2,,,,9223372036854775643:27;9223372036854775783:86,FireFly_default,cached_powers_Q,11,8,,
fire7_graph5_rank0075,FIRE7_Q_learned,1,ok,1254.764,82,3,2,,,18446744073709551521:3;18446744073709551533:36;18446744073709551557:43,FIRE7_native_64,cached_powers_Q,11,8,,
fire7_graph5_rank0075,Automatic,1,ok,236.980,35,2,1,0,0,2305843009213693967:32;2305843009213693973:3,Symbolica_default,cached_powers_Q,11,8,0.417,BalancedZippel
fire7_graph5_rank0076,BalancedZippelSeparated,1,ok,174.510,28,2,1,0,0,2305843009213693967:25;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,5,0.236,BalancedZippelSeparated
fire7_graph5_rank0076,FireFly_default,1,ok,1650.925,36,2,,,,9223372036854775643:1;9223372036854775783:35,FireFly_default,cached_powers_Q,10,5,,
fire7_graph5_rank0076,FireFly_scan,1,ok,4028.824,88,2,,,,9223372036854775643:21;9223372036854775783:67,FireFly_default,cached_powers_Q,10,5,,
fire7_graph5_rank0076,FIRE7_Q_learned,1,ok,1294.784,68,3,2,,,18446744073709551521:3;18446744073709551533:28;18446744073709551557:37,FIRE7_native_64,cached_powers_Q,10,5,,
fire7_graph5_rank0076,Automatic,1,ok,183.141,28,2,1,0,0,2305843009213693967:25;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,5,0.426,BalancedZippel
fire7_graph5_rank0077,BalancedZippelSeparated,1,ok,185.371,26,2,1,0,0,2305843009213693967:23;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,8,0.297,BalancedZippelSeparated
fire7_graph5_rank0077,FireFly_default,1,ok,1655.885,34,2,,,,9223372036854775643:1;9223372036854775783:33,FireFly_default,cached_powers_Q,8,8,,
fire7_graph5_rank0077,FireFly_scan,1,ok,4258.754,91,2,,,,9223372036854775643:25;9223372036854775783:66,FireFly_default,cached_powers_Q,8,8,,
fire7_graph5_rank0077,FIRE7_Q_learned,1,ok,1317.505,55,3,2,,,18446744073709551521:3;18446744073709551533:25;18446744073709551557:27,FIRE7_native_64,cached_powers_Q,8,8,,
fire7_graph5_rank0077,Automatic,1,ok,197.740,29,2,1,0,0,2305843009213693967:26;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,8,0.296,BalancedZippel
fire7_graph5_rank0078,BalancedZippelSeparated,1,ok,176.571,27,2,1,0,0,2305843009213693967:24;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,8,0.285,BalancedZippelSeparated
fire7_graph5_rank0078,FireFly_default,1,ok,1672.276,36,2,,,,9223372036854775643:1;9223372036854775783:35,FireFly_default,cached_powers_Q,7,8,,
fire7_graph5_rank0078,FireFly_scan,1,ok,3925.094,85,2,,,,9223372036854775643:25;9223372036854775783:60,FireFly_default,cached_powers_Q,7,8,,
fire7_graph5_rank0078,FIRE7_Q_learned,1,ok,1102.704,56,3,2,,,18446744073709551521:3;18446744073709551533:26;18446744073709551557:27,FIRE7_native_64,cached_powers_Q,7,8,,
fire7_graph5_rank0078,Automatic,1,ok,402.582,30,2,1,0,0,2305843009213693967:27;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,8,0.299,BalancedZippel
fire7_graph5_rank0079,BalancedZippelSeparated,1,ok,193.130,27,2,1,0,0,2305843009213693967:24;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,8,0.303,BalancedZippelSeparated
fire7_graph5_rank0079,FireFly_default,1,ok,1804.566,36,2,,,,9223372036854775643:1;9223372036854775783:35,FireFly_default,cached_powers_Q,7,8,,
fire7_graph5_rank0079,FireFly_scan,1,ok,3989.944,78,2,,,,9223372036854775643:25;9223372036854775783:53,FireFly_default,cached_powers_Q,7,8,,
fire7_graph5_rank0079,FIRE7_Q_learned,1,ok,1320.385,56,3,2,,,18446744073709551521:3;18446744073709551533:26;18446744073709551557:27,FIRE7_native_64,cached_powers_Q,7,8,,
fire7_graph5_rank0079,Automatic,1,ok,256.541,30,2,1,0,0,2305843009213693967:27;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,8,0.420,BalancedZippel
fire7_graph5_rank0080,BalancedZippelSeparated,1,ok,172.071,25,2,1,0,0,2305843009213693967:22;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,6,0.430,BalancedZippelSeparated
fire7_graph5_rank0080,FireFly_default,1,ok,1502.745,30,2,,,,9223372036854775643:1;9223372036854775783:29,FireFly_default,cached_powers_Q,8,6,,
fire7_graph5_rank0080,FireFly_scan,1,ok,3850.984,87,2,,,,9223372036854775643:23;9223372036854775783:64,FireFly_default,cached_powers_Q,8,6,,
fire7_graph5_rank0080,FIRE7_Q_learned,1,ok,1046.794,52,3,2,,,18446744073709551521:3;18446744073709551533:23;18446744073709551557:26,FIRE7_native_64,cached_powers_Q,8,6,,
fire7_graph5_rank0080,Automatic,1,ok,178.761,27,2,1,0,0,2305843009213693967:24;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,6,0.468,BalancedZippel
fire7_graph5_rank0081,BalancedZippelSeparated,1,ok,232.701,26,2,1,0,0,2305843009213693967:23;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,6,0.364,BalancedZippelSeparated
fire7_graph5_rank0081,FireFly_default,1,ok,2133.827,32,2,,,,9223372036854775643:1;9223372036854775783:31,FireFly_default,cached_powers_Q,7,6,,
fire7_graph5_rank0081,FireFly_scan,1,ok,4939.707,74,2,,,,9223372036854775643:23;9223372036854775783:51,FireFly_default,cached_powers_Q,7,6,,
fire7_graph5_rank0081,FIRE7_Q_learned,1,ok,1590.755,53,3,2,,,18446744073709551521:3;18446744073709551533:24;18446744073709551557:26,FIRE7_native_64,cached_powers_Q,7,6,,
fire7_graph5_rank0081,Automatic,1,ok,363.161,28,2,1,0,0,2305843009213693967:25;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,6,0.305,BalancedZippel
fire7_graph5_rank0082,BalancedZippelSeparated,1,ok,192.121,26,2,1,0,0,2305843009213693967:23;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,8,0.262,BalancedZippelSeparated
fire7_graph5_rank0082,FireFly_default,1,ok,1601.275,34,2,,,,9223372036854775643:1;9223372036854775783:33,FireFly_default,cached_powers_Q,8,8,,
fire7_graph5_rank0082,FireFly_scan,1,ok,3469.642,75,2,,,,9223372036854775643:25;9223372036854775783:50,FireFly_default,cached_powers_Q,8,8,,
fire7_graph5_rank0082,FIRE7_Q_learned,1,ok,1062.164,55,3,2,,,18446744073709551521:3;18446744073709551533:25;18446744073709551557:27,FIRE7_native_64,cached_powers_Q,8,8,,
fire7_graph5_rank0082,Automatic,1,ok,207.901,29,2,1,0,0,2305843009213693967:26;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,8,0.467,BalancedZippel
fire7_graph5_rank0083,BalancedZippelSeparated,1,ok,197.320,26,2,1,0,0,2305843009213693967:23;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,8,0.461,BalancedZippelSeparated
fire7_graph5_rank0083,FireFly_default,1,ok,2301.097,34,2,,,,9223372036854775643:1;9223372036854775783:33,FireFly_default,cached_powers_Q,8,8,,
fire7_graph5_rank0083,FireFly_scan,1,ok,5121.518,84,2,,,,9223372036854775643:25;9223372036854775783:59,FireFly_default,cached_powers_Q,8,8,,
fire7_graph5_rank0083,FIRE7_Q_learned,1,ok,1681.086,55,3,2,,,18446744073709551521:3;18446744073709551533:25;18446744073709551557:27,FIRE7_native_64,cached_powers_Q,8,8,,
fire7_graph5_rank0083,Automatic,1,ok,442.621,29,2,1,0,0,2305843009213693967:26;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,8,0.359,BalancedZippel
fire7_graph5_rank0084,BalancedZippelSeparated,1,ok,375.751,26,2,1,0,0,2305843009213693967:23;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,8,0.280,BalancedZippelSeparated
fire7_graph5_rank0084,FireFly_default,1,ok,1656.416,34,2,,,,9223372036854775643:1;9223372036854775783:33,FireFly_default,cached_powers_Q,8,8,,
fire7_graph5_rank0084,FireFly_scan,1,ok,4010.994,84,2,,,,9223372036854775643:25;9223372036854775783:59,FireFly_default,cached_powers_Q,8,8,,
fire7_graph5_rank0084,FIRE7_Q_learned,1,ok,1178.715,55,3,2,,,18446744073709551521:3;18446744073709551533:25;18446744073709551557:27,FIRE7_native_64,cached_powers_Q,8,8,,
fire7_graph5_rank0084,Automatic,1,ok,393.151,29,2,1,0,0,2305843009213693967:26;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,8,0.284,BalancedZippel
fire7_graph5_rank0085,BalancedZippelSeparated,1,ok,166.251,29,2,1,0,0,2305843009213693967:26;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,5,0.270,BalancedZippelSeparated
fire7_graph5_rank0085,FireFly_default,1,ok,2224.218,36,2,,,,9223372036854775643:1;9223372036854775783:35,FireFly_default,cached_powers_Q,8,5,,
fire7_graph5_rank0085,FireFly_scan,1,ok,5354.318,91,2,,,,9223372036854775643:23;9223372036854775783:68,FireFly_default,cached_powers_Q,8,5,,
fire7_graph5_rank0085,FIRE7_Q_learned,1,ok,1716.866,70,3,2,,,18446744073709551521:3;18446744073709551533:30;18446744073709551557:37,FIRE7_native_64,cached_powers_Q,8,5,,
fire7_graph5_rank0085,Automatic,1,ok,220.031,29,2,1,0,0,2305843009213693967:26;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,5,0.372,BalancedZippel
fire7_graph5_rank0086,BalancedZippelSeparated,1,ok,212.511,24,2,1,0,0,2305843009213693967:21;2305843009213693973:3,Symbolica_default,cached_powers_Q,5,8,0.482,BalancedZippelSeparated
fire7_graph5_rank0086,FireFly_default,1,ok,1686.525,33,2,,,,9223372036854775643:1;9223372036854775783:32,FireFly_default,cached_powers_Q,5,8,,
fire7_graph5_rank0086,FireFly_scan,1,ok,3068.581,56,2,,,,9223372036854775643:23;9223372036854775783:33,FireFly_default,cached_powers_Q,5,8,,
fire7_graph5_rank0086,FIRE7_Q_learned,1,ok,1240.384,66,3,2,,,18446744073709551521:3;18446744073709551533:27;18446744073709551557:36,FIRE7_native_64,cached_powers_Q,5,8,,
fire7_graph5_rank0086,Automatic,1,ok,179.490,27,2,1,0,0,2305843009213693967:24;2305843009213693973:3,Symbolica_default,cached_powers_Q,5,8,0.429,BalancedZippel
fire7_graph5_rank0087,BalancedZippelSeparated,1,ok,174.301,26,2,1,0,0,2305843009213693967:23;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,6,0.437,BalancedZippelSeparated
fire7_graph5_rank0087,FireFly_default,1,ok,1583.546,32,2,,,,9223372036854775643:1;9223372036854775783:31,FireFly_default,cached_powers_Q,7,6,,
fire7_graph5_rank0087,FireFly_scan,1,ok,3751.773,74,2,,,,9223372036854775643:23;9223372036854775783:51,FireFly_default,cached_powers_Q,7,6,,
fire7_graph5_rank0087,FIRE7_Q_learned,1,ok,1129.724,53,3,2,,,18446744073709551521:3;18446744073709551533:24;18446744073709551557:26,FIRE7_native_64,cached_powers_Q,7,6,,
fire7_graph5_rank0087,Automatic,1,ok,496.532,28,2,1,0,0,2305843009213693967:25;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,6,0.368,BalancedZippel
fire7_graph5_rank0088,BalancedZippelSeparated,1,ok,218.631,25,2,1,0,0,2305843009213693967:22;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,6,0.404,BalancedZippelSeparated
fire7_graph5_rank0088,FireFly_default,1,ok,1924.466,30,2,,,,9223372036854775643:1;9223372036854775783:29,FireFly_default,cached_powers_Q,8,6,,
fire7_graph5_rank0088,FireFly_scan,1,ok,4804.267,87,2,,,,9223372036854775643:23;9223372036854775783:64,FireFly_default,cached_powers_Q,8,6,,
fire7_graph5_rank0088,FIRE7_Q_learned,1,ok,1049.474,52,3,2,,,18446744073709551521:3;18446744073709551533:23;18446744073709551557:26,FIRE7_native_64,cached_powers_Q,8,6,,
fire7_graph5_rank0088,Automatic,1,ok,176.011,27,2,1,0,0,2305843009213693967:24;2305843009213693973:3,Symbolica_default,cached_powers_Q,8,6,0.313,BalancedZippel
fire7_graph5_rank0089,BalancedZippelSeparated,1,ok,187.540,31,2,1,0,0,2305843009213693967:28;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,12,0.251,BalancedZippelSeparated
fire7_graph5_rank0089,FireFly_default,1,ok,2202.128,50,2,,,,9223372036854775643:1;9223372036854775783:49,FireFly_default,cached_powers_Q,10,12,,
fire7_graph5_rank0089,FireFly_scan,1,ok,5372.478,111,2,,,,9223372036854775643:31;9223372036854775783:80,FireFly_default,cached_powers_Q,10,12,,
fire7_graph5_rank0089,FIRE7_Q_learned,1,ok,1401.935,75,3,2,,,18446744073709551521:3;18446744073709551533:33;18446744073709551557:39,FIRE7_native_64,cached_powers_Q,10,12,,
fire7_graph5_rank0089,Automatic,1,ok,489.321,36,2,1,0,0,2305843009213693967:33;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,12,0.351,BalancedZippel
fire7_graph5_rank0090,BalancedZippelSeparated,1,ok,239.091,27,2,1,0,0,2305843009213693967:24;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,8,0.369,BalancedZippelSeparated
fire7_graph5_rank0090,FireFly_default,1,ok,2223.018,36,2,,,,9223372036854775643:1;9223372036854775783:35,FireFly_default,cached_powers_Q,7,8,,
fire7_graph5_rank0090,FireFly_scan,1,ok,4685.616,85,2,,,,9223372036854775643:25;9223372036854775783:60,FireFly_default,cached_powers_Q,7,8,,
fire7_graph5_rank0090,FIRE7_Q_learned,1,ok,1490.245,56,3,2,,,18446744073709551521:3;18446744073709551533:26;18446744073709551557:27,FIRE7_native_64,cached_powers_Q,7,8,,
fire7_graph5_rank0090,Automatic,1,ok,191.310,30,2,1,0,0,2305843009213693967:27;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,8,0.276,BalancedZippel
fire7_graph5_rank0091,BalancedZippelSeparated,1,ok,178.990,31,2,1,0,0,2305843009213693967:28;2305843009213693973:3,Symbolica_default,cached_powers_Q,12,5,0.201,BalancedZippelSeparated
fire7_graph5_rank0091,FireFly_default,1,ok,1955.367,44,2,,,,9223372036854775643:1;9223372036854775783:43,FireFly_default,cached_powers_Q,12,5,,
fire7_graph5_rank0091,FireFly_scan,1,ok,4834.927,107,2,,,,9223372036854775643:23;9223372036854775783:84,FireFly_default,cached_powers_Q,12,5,,
fire7_graph5_rank0091,FIRE7_Q_learned,1,ok,1411.805,74,3,2,,,18446744073709551521:3;18446744073709551533:32;18446744073709551557:39,FIRE7_native_64,cached_powers_Q,12,5,,
fire7_graph5_rank0091,Automatic,1,ok,194.751,31,2,1,0,0,2305843009213693967:28;2305843009213693973:3,Symbolica_default,cached_powers_Q,12,5,0.255,BalancedZippel
fire7_graph5_rank0092,BalancedZippelSeparated,1,ok,477.102,28,2,1,0,0,2305843009213693967:25;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,5,0.351,BalancedZippelSeparated
fire7_graph5_rank0092,FireFly_default,1,ok,2294.328,36,2,,,,9223372036854775643:1;9223372036854775783:35,FireFly_default,cached_powers_Q,10,5,,
fire7_graph5_rank0092,FireFly_scan,1,ok,5787.230,95,2,,,,9223372036854775643:21;9223372036854775783:74,FireFly_default,cached_powers_Q,10,5,,
fire7_graph5_rank0092,FIRE7_Q_learned,1,ok,1637.196,68,3,2,,,18446744073709551521:3;18446744073709551533:28;18446744073709551557:37,FIRE7_native_64,cached_powers_Q,10,5,,
