case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0033,FIRE7_Q_learned,1,ok,56640.126,3056,3,2,,,18446744073709551521:3;18446744073709551533:1514;18446744073709551557:1539,FIRE7_native_64,cached_powers_Q,404,192,,
fire7_nb0_rank0033,FireFly_scan,1,ok,56678.727,1093,2,,,,9223372036854775643:121;9223372036854775783:972,FireFly_default,cached_powers_Q,404,192,,
fire7_nb0_rank0034,FIRE7_Q_learned,1,ok,68536.251,3876,3,2,,,18446744073709551521:3;18446744073709551533:1909;18446744073709551557:1964,FIRE7_native_64,cached_powers_Q,458,144,,
fire7_nb0_rank0034,FireFly_scan,1,ok,139001.578,2755,2,,,,9223372036854775643:119;9223372036854775783:2636,FireFly_default,cached_powers_Q,458,144,,
fire7_nb0_rank0035,FIRE7_Q_learned,1,ok,65771.044,3721,3,2,,,18446744073709551521:3;18446744073709551533:1839;18446744073709551557:1879,FIRE7_native_64,cached_powers_Q,445,154,,
fire7_nb0_rank0035,FireFly_scan,1,ok,136433.741,2721,2,,,,9223372036854775643:121;9223372036854775783:2600,FireFly_default,cached_powers_Q,445,154,,
fire7_nb0_rank0036,FIRE7_Q_learned,1,ok,66889.417,3753,3,2,,,18446744073709551521:3;18446744073709551533:1848;18446744073709551557:1902,FIRE7_native_64,cached_powers_Q,431,168,,
fire7_nb0_rank0036,FireFly_scan,1,ok,133520.853,2676,2,,,,9223372036854775643:121;9223372036854775783:2555,FireFly_default,cached_powers_Q,431,168,,
fire7_nb0_rank0037,FIRE7_Q_learned,1,ok,57556.709,3305,3,2,,,18446744073709551521:3;18446744073709551533:1637;18446744073709551557:1665,FIRE7_native_64,cached_powers_Q,405,168,,
fire7_nb0_rank0037,FireFly_scan,1,ok,112781.742,2325,2,,,,9223372036854775643:119;9223372036854775783:2206,FireFly_default,cached_powers_Q,405,168,,
fire7_nb0_rank0038,FIRE7_Q_learned,1,ok,70798.628,4118,3,2,,,18446744073709551521:3;18446744073709551533:2036;18446744073709551557:2079,FIRE7_native_64,cached_powers_Q,466,119,,
fire7_nb0_rank0038,FireFly_scan,1,ok,151652.496,3067,2,,,,9223372036854775643:115;9223372036854775783:2952,FireFly_default,cached_powers_Q,466,119,,
fire7_nb0_rank0039,FIRE7_Q_learned,1,ok,50722.569,2716,3,2,,,18446744073709551521:3;18446744073709551533:1337;18446744073709551557:1376,FIRE7_native_64,cached_powers_Q,308,240,,
fire7_nb0_rank0039,FireFly_scan,1,ok,78320.340,1740,2,,,,9223372036854775643:121;9223372036854775783:1619,FireFly_default,cached_powers_Q,308,240,,
