case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0529,Automatic,1,ok,2271.232,383,2,1,0,0,2305843009213693967:380;2305843009213693973:3,Symbolica_default,cached_powers_Q,26,150,1.101,BalancedZippelSeparated
fire7_nb0_rank0529,Automatic,2,ok,2075.751,383,2,1,0,0,2305843009213693967:380;2305843009213693973:3,Symbolica_default,cached_powers_Q,26,150,1.204,BalancedZippelSeparated
fire7_nb0_rank0529,FireFly_scan,2,ok,19243.071,340,2,,,,9223372036854775643:31;9223372036854775783:309,FireFly_default,cached_powers_Q,26,150,,
fire7_nb0_rank0529,FireFly_scan,3,ok,18846.219,340,2,,,,9223372036854775643:31;9223372036854775783:309,FireFly_default,cached_powers_Q,26,150,,
fire7_nb0_rank0529,Automatic,3,ok,3170.946,383,2,1,0,0,2305843009213693967:380;2305843009213693973:3,Symbolica_default,cached_powers_Q,26,150,1.523,BalancedZippelSeparated
fire7_nb0_rank0677,FireFly_scan,1,ok,16201.135,425,2,,,,9223372036854775643:57;9223372036854775783:368,FireFly_default,cached_powers_Q,98,30,,
fire7_nb0_rank0677,Automatic,1,ok,1255.047,225,2,1,0,0,2305843009213693967:222;2305843009213693973:3,Symbolica_default,cached_powers_Q,98,30,0.674,BalancedZippelSeparated
fire7_nb0_rank0677,Automatic,2,ok,1204.407,225,2,1,0,0,2305843009213693967:222;2305843009213693973:3,Symbolica_default,cached_powers_Q,98,30,0.835,BalancedZippelSeparated
fire7_nb0_rank0677,FireFly_scan,2,ok,15406.470,425,2,,,,9223372036854775643:57;9223372036854775783:368,FireFly_default,cached_powers_Q,98,30,,
fire7_nb0_rank0677,FireFly_scan,3,ok,15307.970,425,2,,,,9223372036854775643:57;9223372036854775783:368,FireFly_default,cached_powers_Q,98,30,,
fire7_nb0_rank0677,Automatic,3,ok,1206.136,225,2,1,0,0,2305843009213693967:222;2305843009213693973:3,Symbolica_default,cached_powers_Q,98,30,0.845,BalancedZippelSeparated
fire7_nb0_rank0815,FireFly_scan,1,ok,11151.949,301,2,,,,9223372036854775643:23;9223372036854775783:278,FireFly_default,cached_powers_Q,20,100,,
fire7_nb0_rank0815,Automatic,1,ok,1740.259,327,2,1,0,0,2305843009213693967:324;2305843009213693973:3,Symbolica_default,cached_powers_Q,20,100,0.912,BalancedZippelSeparated
fire7_nb0_rank0815,Automatic,2,ok,1768.039,327,2,1,0,0,2305843009213693967:324;2305843009213693973:3,Symbolica_default,cached_powers_Q,20,100,0.625,BalancedZippelSeparated
fire7_nb0_rank0815,FireFly_scan,2,ok,11175.049,301,2,,,,9223372036854775643:23;9223372036854775783:278,FireFly_default,cached_powers_Q,20,100,,
fire7_nb0_rank0815,FireFly_scan,3,ok,11111.718,301,2,,,,9223372036854775643:23;9223372036854775783:278,FireFly_default,cached_powers_Q,20,100,,
