case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0007,BalancedZippelSeparated,1,ok,18717.070,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,4.127,BalancedZippelSeparated
fire7_nb0_rank0007,FireFly_scan,1,ok,266972.301,4092,2,,,,9223372036854775643:137;9223372036854775783:3955,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0007,FIRE7_Q_learned,1,ok,113037.370,4833,3,2,,,18446744073709551521:3;18446744073709551533:2401;18446744073709551557:2429,FIRE7_native_64,cached_powers_Q,648,261,,
fire7_nb0_rank0007,Automatic,1,ok,24971.510,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,4.899,BalancedZippelSeparated
fire7_nb0_rank0007,FireFly_scan,2,ok,292147.842,4092,2,,,,9223372036854775643:137;9223372036854775783:3955,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0007,FIRE7_Q_learned,2,ok,153034.688,4833,3,2,,,18446744073709551521:3;18446744073709551533:2401;18446744073709551557:2429,FIRE7_native_64,cached_powers_Q,648,261,,
fire7_nb0_rank0007,Automatic,2,ok,19117.481,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,3.595,BalancedZippelSeparated
fire7_nb0_rank0007,BalancedZippelSeparated,2,ok,18796.730,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,3.586,BalancedZippelSeparated
fire7_nb0_rank0007,FIRE7_Q_learned,3,ok,110834.613,4833,3,2,,,18446744073709551521:3;18446744073709551533:2401;18446744073709551557:2429,FIRE7_native_64,cached_powers_Q,648,261,,
fire7_nb0_rank0007,Automatic,3,ok,18988.841,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,3.530,BalancedZippelSeparated
