case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0677,Automatic,1,ok,1408.076,239,2,1,0,0,2305843009213693967:236;2305843009213693973:3,Symbolica_default,cached_powers_Q,98,30,0.530,BalancedZippelSeparated
fire7_nb0_rank0897,BalancedZippelSeparated,1,ok,1212.725,247,2,1,0,0,2305843009213693967:244;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,100,0.515,BalancedZippelSeparated
fire7_nb0_rank0897,FireFly_scan,1,ok,6253.773,163,2,,,,9223372036854775643:23;9223372036854775783:140,FireFly_default,cached_powers_Q,6,100,,
fire7_nb0_rank0897,FIRE7_Q_learned,1,ok,11310.032,1092,3,2,,,18446744073709551521:3;18446744073709551533:535;18446744073709551557:554,FIRE7_native_64,cached_powers_Q,6,100,,
fire7_nb0_rank0897,Automatic,1,ok,1429.235,273,2,1,0,0,2305843009213693967:270;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,100,0.436,BalancedZippelSeparated
fire7_nb0_rank1117,BalancedZippelSeparated,1,ok,831.584,130,2,1,0,0,2305843009213693967:127;2305843009213693973:3,Symbolica_default,cached_powers_Q,30,45,0.549,BalancedZippelSeparated
fire7_nb0_rank1117,FireFly_scan,1,ok,7905.459,224,2,,,,9223372036854775643:31;9223372036854775783:193,FireFly_default,cached_powers_Q,30,45,,
fire7_nb0_rank1117,FIRE7_Q_learned,1,ok,4863.038,458,3,2,,,18446744073709551521:3;18446744073709551533:218;18446744073709551557:237,FIRE7_native_64,cached_powers_Q,30,45,,
fire7_nb0_rank1117,Automatic,1,ok,865.133,156,2,1,0,0,2305843009213693967:153;2305843009213693973:3,Symbolica_default,cached_powers_Q,30,45,0.589,BalancedZippelSeparated
fire7_nb0_rank1337,BalancedZippelSeparated,1,ok,615.682,116,2,1,0,0,2305843009213693967:113;2305843009213693973:3,Symbolica_default,cached_powers_Q,45,10,0.344,BalancedZippelSeparated
fire7_nb0_rank1337,FireFly_scan,1,ok,8188.271,248,2,,,,9223372036854775643:41;9223372036854775783:207,FireFly_default,cached_powers_Q,45,10,,
fire7_nb0_rank1337,FIRE7_Q_learned,1,ok,4155.385,444,3,2,,,18446744073709551521:3;18446744073709551533:210;18446744073709551557:231,FIRE7_native_64,cached_powers_Q,45,10,,
fire7_nb0_rank1337,Automatic,1,ok,684.273,138,2,1,0,0,2305843009213693967:135;2305843009213693973:3,Symbolica_default,cached_powers_Q,45,10,0.496,BalancedZippelSeparated
fire7_nb0_rank1557,BalancedZippelSeparated,1,ok,423.712,104,2,1,0,0,2305843009213693967:101;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,10,0.291,BalancedZippelSeparated
fire7_nb0_rank1557,FireFly_scan,1,ok,6812.655,191,2,,,,9223372036854775643:39;9223372036854775783:152,FireFly_default,cached_powers_Q,36,10,,
fire7_nb0_rank1557,FIRE7_Q_learned,1,ok,3376.353,356,3,2,,,18446744073709551521:3;18446744073709551533:172;18446744073709551557:181,FIRE7_native_64,cached_powers_Q,36,10,,
fire7_nb0_rank1557,Automatic,1,ok,633.993,122,2,1,0,0,2305843009213693967:119;2305843009213693973:3,Symbolica_default,cached_powers_Q,36,10,0.318,BalancedZippelSeparated
fire7_nb0_rank1778,BalancedZippelSeparated,1,ok,385.942,80,2,1,0,0,2305843009213693967:77;2305843009213693973:3,Symbolica_default,cached_powers_Q,24,10,0.382,BalancedZippelSeparated
fire7_nb0_rank1778,FireFly_scan,1,ok,6451.974,179,2,,,,9223372036854775643:39;9223372036854775783:140,FireFly_default,cached_powers_Q,24,10,,
fire7_nb0_rank1778,FIRE7_Q_learned,1,ok,2482.060,234,3,2,,,18446744073709551521:3;18446744073709551533:113;18446744073709551557:118,FIRE7_native_64,cached_powers_Q,24,10,,
fire7_nb0_rank1778,Automatic,1,ok,410.312,98,2,1,0,0,2305843009213693967:95;2305843009213693973:3,Symbolica_default,cached_powers_Q,24,10,0.291,BalancedZippelSeparated
fire7_nb0_rank1998,BalancedZippelSeparated,1,ok,379.671,55,2,1,0,0,2305843009213693967:52;2305843009213693973:3,Symbolica_default,cached_powers_Q,17,5,0.188,BalancedZippelSeparated
fire7_nb0_rank1998,FireFly_scan,1,ok,5108.179,145,2,,,,9223372036854775643:43;9223372036854775783:102,FireFly_default,cached_powers_Q,17,5,,
fire7_nb0_rank1998,FIRE7_Q_learned,1,ok,2016.657,175,3,2,,,18446744073709551521:3;18446744073709551533:81;18446744073709551557:91,FIRE7_native_64,cached_powers_Q,17,5,,
fire7_nb0_rank1998,Automatic,1,ok,292.661,81,2,1,0,0,2305843009213693967:78;2305843009213693973:3,Symbolica_default,cached_powers_Q,17,5,0.213,BalancedZippelSeparated
fire7_nb0_rank2218,BalancedZippelSeparated,1,ok,233.361,48,2,1,0,0,2305843009213693967:45;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,12,0.216,BalancedZippelSeparated
fire7_nb0_rank2218,FireFly_scan,1,ok,4556.657,124,2,,,,9223372036854775643:29;9223372036854775783:95,FireFly_default,cached_powers_Q,10,12,,
fire7_nb0_rank2218,FIRE7_Q_learned,1,ok,1749.757,142,3,2,,,18446744073709551521:3;18446744073709551533:62;18446744073709551557:77,FIRE7_native_64,cached_powers_Q,10,12,,
fire7_nb0_rank2218,Automatic,1,ok,275.781,70,2,1,0,0,2305843009213693967:67;2305843009213693973:3,Symbolica_default,cached_powers_Q,10,12,0.241,BalancedZippelSeparated
fire7_nb0_rank2438,BalancedZippelSeparated,1,ok,315.081,42,2,1,0,0,2305843009213693967:39;2305843009213693973:3,Symbolica_default,cached_powers_Q,5,8,0.186,BalancedZippelSeparated
fire7_nb0_rank2438,FireFly_scan,1,ok,3481.753,90,2,,,,9223372036854775643:31;9223372036854775783:59,FireFly_default,cached_powers_Q,5,8,,
fire7_nb0_rank2438,FIRE7_Q_learned,1,ok,1436.865,110,3,2,,,18446744073709551521:3;18446744073709551533:47;18446744073709551557:60,FIRE7_native_64,cached_powers_Q,5,8,,
