case,method,seed,probe_work,elapsed_us,probes,poles,attempts,thiele,linear_solves,num_terms,den_terms,degree_rows,separation_fallbacks
paper_eq28_d_y,BalancedZippelSeparated,5,1000,13878.393,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,5,1000,21846.132,816,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,5,1000,59435.585,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,CuytLee,6,1000,59404.995,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippel,6,1000,21709.242,816,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippelSeparated,6,1000,13837.052,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,7,1000,59390.125,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippelSeparated,7,1000,13652.371,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,7,1000,21936.103,816,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippelSeparated,8,1000,13782.953,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,8,1000,59568.396,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippel,8,1000,21668.941,816,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,9,1000,21585.341,816,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,9,1000,59724.226,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippelSeparated,9,1000,13749.282,516,0,1,2,0,248,180,30,0
